pairId,pairName,open,high,low,close,created
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T20:30:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T20:30:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T20:30:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T20:30:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T20:30:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T20:30:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T20:30:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T20:30:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T20:30:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T20:30:02Z
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T20:45:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T20:45:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T20:45:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T20:45:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T20:45:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T20:45:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T20:45:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T20:45:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T20:45:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T20:45:02Z
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T21:00:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T21:00:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T21:00:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T21:00:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T21:00:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T21:00:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T21:00:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T21:00:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T21:00:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T21:00:02Z
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T21:15:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T21:15:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T21:15:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T21:15:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T21:15:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T21:15:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T21:15:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T21:15:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T21:15:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T21:15:02Z
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T21:30:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T21:30:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T21:30:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T21:30:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T21:30:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T21:30:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T21:30:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T21:30:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T21:30:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T21:30:02Z
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T21:45:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T21:45:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T21:45:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T21:45:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T21:45:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T21:45:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T21:45:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T21:45:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T21:45:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T21:45:02Z
0,"eur/usd",1.1755,1.1755,1.1755,1.1755,2017-12-17T22:00:02Z
1,"usd/jpy",112.6325,112.6325,112.6325,112.6325,2017-12-17T22:00:02Z
2,"gbp/usd",1.332415,1.332415,1.332415,1.332415,2017-12-17T22:00:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.8822449999999999,0.8822449999999999,2017-12-17T22:00:02Z
4,"usd/chf",0.989815,0.989815,0.989815,0.989815,2017-12-17T22:00:02Z
5,"eur/jpy",132.399,132.399,132.399,132.399,2017-12-17T22:00:02Z
6,"eur/chf",1.163535,1.163535,1.163535,1.163535,2017-12-17T22:00:02Z
7,"usd/cad",1.28847,1.28847,1.28847,1.28847,2017-12-17T22:00:02Z
8,"aud/usd",0.76437,0.76437,0.76437,0.76437,2017-12-17T22:00:02Z
9,"gbp/jpy",150.0765,150.0765,150.0765,150.0765,2017-12-17T22:00:02Z
0,"eur/usd",1.1755,1.1755,1.1746,1.174695,2017-12-17T22:15:02Z
1,"usd/jpy",112.6325,112.7185,112.6325,112.705,2017-12-17T22:15:02Z
2,"gbp/usd",1.332415,1.332415,1.331665,1.332125,2017-12-17T22:15:02Z
3,"eur/gbp",0.8822449999999999,0.8822449999999999,0.88189,0.881925,2017-12-17T22:15:02Z
4,"usd/chf",0.989815,0.991085,0.989815,0.991085,2017-12-17T22:15:02Z
5,"eur/jpy",132.399,132.408,132.379,132.398,2017-12-17T22:15:02Z
6,"eur/chf",1.163535,1.164215,1.163535,1.16409,2017-12-17T22:15:02Z
7,"usd/cad",1.28847,1.28847,1.286945,1.287245,2017-12-17T22:15:02Z
8,"aud/usd",0.76437,0.764525,0.76437,0.76448,2017-12-17T22:15:02Z
9,"gbp/jpy",150.0765,150.1555,149.931,150.126,2017-12-17T22:15:02Z
0,"eur/usd",1.174685,1.1747,1.174325,1.17447,2017-12-17T22:30:02Z
1,"usd/jpy",112.678,112.696,112.5845,112.6355,2017-12-17T22:30:02Z
2,"gbp/usd",1.33196,1.332025,1.33177,1.33177,2017-12-17T22:30:02Z
3,"eur/gbp",0.88189,0.881915,0.8816349999999999,0.881915,2017-12-17T22:30:02Z
4,"usd/chf",0.991,0.991085,0.990865,0.990865,2017-12-17T22:30:02Z
5,"eur/jpy",132.3805,132.3815,132.222,132.2975,2017-12-17T22:30:02Z
6,"eur/chf",1.1639,1.16398,1.1637,1.163855,2017-12-17T22:30:02Z
7,"usd/cad",1.286795,1.28726,1.28679,1.28725,2017-12-17T22:30:02Z
8,"aud/usd",0.76445,0.7646500000000001,0.76445,0.7646500000000001,2017-12-17T22:30:02Z
9,"gbp/jpy",150.086,150.11,149.9495,150.0065,2017-12-17T22:30:02Z
0,"eur/usd",1.17447,1.174625,1.17402,1.174025,2017-12-17T22:45:02Z
1,"usd/jpy",112.6355,112.6435,112.5695,112.622,2017-12-17T22:45:02Z
2,"gbp/usd",1.33177,1.331865,1.331695,1.331765,2017-12-17T22:45:02Z
3,"eur/gbp",0.881915,0.882,0.881645,0.881645,2017-12-17T22:45:02Z
4,"usd/chf",0.990865,0.991035,0.990865,0.991035,2017-12-17T22:45:02Z
5,"eur/jpy",132.2975,132.2975,132.183,132.1975,2017-12-17T22:45:02Z
6,"eur/chf",1.163855,1.16406,1.16347,1.1636,2017-12-17T22:45:02Z
7,"usd/cad",1.28725,1.28738,1.28725,1.28735,2017-12-17T22:45:02Z
8,"aud/usd",0.7646500000000001,0.76492,0.76464,0.7647699999999999,2017-12-17T22:45:02Z
9,"gbp/jpy",150.0065,150.0065,149.913,149.9465,2017-12-17T22:45:02Z
0,"eur/usd",1.174275,1.17485,1.17412,1.17485,2017-12-17T23:00:02Z
1,"usd/jpy",112.6115,112.653,112.6115,112.653,2017-12-17T23:00:02Z
2,"gbp/usd",1.33201,1.332055,1.331615,1.332035,2017-12-17T23:00:02Z
3,"eur/gbp",0.8816850000000001,0.881945,0.8816349999999999,0.881945,2017-12-17T23:00:02Z
4,"usd/chf",0.990965,0.99105,0.990935,0.99098,2017-12-17T23:00:02Z
5,"eur/jpy",132.229,132.3455,132.2225,132.3455,2017-12-17T23:00:02Z
6,"eur/chf",1.163815,1.16433,1.163625,1.16433,2017-12-17T23:00:02Z
7,"usd/cad",1.28735,1.28737,1.28696,1.287105,2017-12-17T23:00:02Z
8,"aud/usd",0.7647699999999999,0.7649,0.76466,0.764855,2017-12-17T23:00:02Z
9,"gbp/jpy",149.97,150.058,149.969,150.058,2017-12-17T23:00:02Z
0,"eur/usd",1.17485,1.17485,1.174535,1.1747,2017-12-17T23:15:02Z
1,"usd/jpy",112.653,112.6905,112.64,112.68,2017-12-17T23:15:02Z
2,"gbp/usd",1.332035,1.332035,1.331535,1.331955,2017-12-17T23:15:02Z
3,"eur/gbp",0.881945,0.88218,0.881945,0.881955,2017-12-17T23:15:02Z
4,"usd/chf",0.99098,0.991215,0.99085,0.99085,2017-12-17T23:15:02Z
5,"eur/jpy",132.3455,132.371,132.325,132.3605,2017-12-17T23:15:02Z
6,"eur/chf",1.16433,1.16441,1.16388,1.163945,2017-12-17T23:15:02Z
7,"usd/cad",1.287105,1.28723,1.28696,1.28696,2017-12-17T23:15:02Z
8,"aud/usd",0.764855,0.76498,0.76473,0.76494,2017-12-17T23:15:02Z
9,"gbp/jpy",150.058,150.078,149.999,150.078,2017-12-17T23:15:02Z
0,"eur/usd",1.17496,1.174995,1.17475,1.17478,2017-12-17T23:30:02Z
1,"usd/jpy",112.6595,112.6945,112.6505,112.686,2017-12-17T23:30:02Z
2,"gbp/usd",1.332055,1.33216,1.331925,1.332075,2017-12-17T23:30:02Z
3,"eur/gbp",0.88204,0.88204,0.88193,0.88193,2017-12-17T23:30:02Z
4,"usd/chf",0.99074,0.99085,0.9906700000000001,0.990825,2017-12-17T23:30:02Z
5,"eur/jpy",132.371,132.4025,132.3525,132.3805,2017-12-17T23:30:02Z
6,"eur/chf",1.164095,1.164145,1.163895,1.164,2017-12-17T23:30:02Z
7,"usd/cad",1.28684,1.287245,1.28684,1.28703,2017-12-17T23:30:02Z
8,"aud/usd",0.76492,0.764945,0.7647699999999999,0.764795,2017-12-17T23:30:02Z
9,"gbp/jpy",150.07,150.1165,150.069,150.102,2017-12-17T23:30:02Z
0,"eur/usd",1.174715,1.174735,1.174095,1.174095,2017-12-17T23:45:03Z
1,"usd/jpy",112.689,112.6915,112.67,112.683,2017-12-17T23:45:03Z
2,"gbp/usd",1.332195,1.332195,1.331655,1.33169,2017-12-17T23:45:03Z
3,"eur/gbp",0.8818049999999999,0.8820249999999999,0.88167,0.88167,2017-12-17T23:45:03Z
4,"usd/chf",0.990865,0.9910600000000001,0.990825,0.9910600000000001,2017-12-17T23:45:03Z
5,"eur/jpy",132.373,132.3805,132.3025,132.3025,2017-12-17T23:45:03Z
6,"eur/chf",1.16395,1.16395,1.16357,1.16357,2017-12-17T23:45:03Z
7,"usd/cad",1.28716,1.2876,1.28716,1.287425,2017-12-17T23:45:03Z
8,"aud/usd",0.76487,0.76493,0.7648200000000001,0.76488,2017-12-17T23:45:03Z
9,"gbp/jpy",150.1155,150.1155,150.0405,150.0595,2017-12-17T23:45:03Z
0,"eur/usd",1.174095,1.174365,1.174095,1.17433,2017-12-18T00:00:02Z
1,"usd/jpy",112.683,112.734,112.683,112.732,2017-12-18T00:00:02Z
2,"gbp/usd",1.33169,1.33175,1.331615,1.331635,2017-12-18T00:00:02Z
3,"eur/gbp",0.88167,0.881885,0.88167,0.881885,2017-12-18T00:00:02Z
4,"usd/chf",0.9910600000000001,0.99133,0.99103,0.99133,2017-12-18T00:00:02Z
5,"eur/jpy",132.3025,132.386,132.3025,132.386,2017-12-18T00:00:02Z
6,"eur/chf",1.16357,1.16416,1.16357,1.16416,2017-12-18T00:00:02Z
7,"usd/cad",1.287425,1.287605,1.28736,1.287605,2017-12-18T00:00:02Z
8,"aud/usd",0.76488,0.76492,0.7646500000000001,0.7646500000000001,2017-12-18T00:00:02Z
9,"gbp/jpy",150.0595,150.122,150.0595,150.122,2017-12-18T00:00:02Z
0,"eur/usd",1.17433,1.17462,1.174245,1.17447,2017-12-18T00:15:02Z
1,"usd/jpy",112.732,112.7615,112.716,112.716,2017-12-18T00:15:02Z
2,"gbp/usd",1.331635,1.331705,1.33145,1.3316,2017-12-18T00:15:02Z
3,"eur/gbp",0.881885,0.882145,0.88184,0.88197,2017-12-18T00:15:02Z
4,"usd/chf",0.99133,0.9916700000000001,0.99107,0.991395,2017-12-18T00:15:02Z
5,"eur/jpy",132.386,132.427,132.381,132.381,2017-12-18T00:15:02Z
6,"eur/chf",1.16416,1.16449,1.16383,1.16438,2017-12-18T00:15:02Z
7,"usd/cad",1.287605,1.287915,1.28737,1.287775,2017-12-18T00:15:02Z
8,"aud/usd",0.7646500000000001,0.76481,0.76427,0.76436,2017-12-18T00:15:02Z
9,"gbp/jpy",150.122,150.157,150.096,150.096,2017-12-18T00:15:02Z
0,"eur/usd",1.17447,1.17464,1.174315,1.174595,2017-12-18T00:30:02Z
1,"usd/jpy",112.716,112.7605,112.704,112.736,2017-12-18T00:30:02Z
2,"gbp/usd",1.3316,1.331855,1.331085,1.331855,2017-12-18T00:30:02Z
3,"eur/gbp",0.88197,0.882255,0.881925,0.881925,2017-12-18T00:30:02Z
4,"usd/chf",0.991395,0.9916700000000001,0.99107,0.99146,2017-12-18T00:30:02Z
5,"eur/jpy",132.381,132.4305,132.381,132.4175,2017-12-18T00:30:02Z
6,"eur/chf",1.16438,1.16464,1.16391,1.164615,2017-12-18T00:30:02Z
7,"usd/cad",1.287775,1.28808,1.287485,1.287485,2017-12-18T00:30:02Z
8,"aud/usd",0.76436,0.76449,0.764175,0.76427,2017-12-18T00:30:02Z
9,"gbp/jpy",150.096,150.1505,150.0595,150.148,2017-12-18T00:30:02Z
0,"eur/usd",1.17464,1.1749,1.17464,1.174885,2017-12-18T00:45:02Z
1,"usd/jpy",112.743,112.788,112.716,112.762,2017-12-18T00:45:02Z
2,"gbp/usd",1.331805,1.33211,1.331805,1.332095,2017-12-18T00:45:02Z
3,"eur/gbp",0.881975,0.8821099999999999,0.88188,0.881955,2017-12-18T00:45:02Z
4,"usd/chf",0.9914849999999999,0.9914849999999999,0.99117,0.99129,2017-12-18T00:45:02Z
5,"eur/jpy",132.4315,132.5175,132.4155,132.484,2017-12-18T00:45:02Z
6,"eur/chf",1.16465,1.164735,1.16442,1.16466,2017-12-18T00:45:02Z
7,"usd/cad",1.28765,1.287775,1.28764,1.287745,2017-12-18T00:45:02Z
8,"aud/usd",0.7642099999999999,0.7643799999999999,0.76411,0.7642949999999999,2017-12-18T00:45:02Z
9,"gbp/jpy",150.1515,150.248,150.131,150.208,2017-12-18T00:45:02Z
0,"eur/usd",1.174885,1.17523,1.17485,1.17489,2017-12-18T01:00:02Z
1,"usd/jpy",112.762,112.824,112.737,112.747,2017-12-18T01:00:02Z
2,"gbp/usd",1.332095,1.33277,1.33199,1.332595,2017-12-18T01:00:02Z
3,"eur/gbp",0.881955,0.88205,0.881645,0.881645,2017-12-18T01:00:02Z
4,"usd/chf",0.99129,0.9913149999999999,0.990875,0.990945,2017-12-18T01:00:02Z
5,"eur/jpy",132.484,132.5475,132.464,132.464,2017-12-18T01:00:02Z
6,"eur/chf",1.16466,1.16472,1.16425,1.16425,2017-12-18T01:00:02Z
7,"usd/cad",1.287745,1.287745,1.28711,1.28718,2017-12-18T01:00:02Z
8,"aud/usd",0.7642949999999999,0.7643799999999999,0.764235,0.76433,2017-12-18T01:00:02Z
9,"gbp/jpy",150.208,150.3235,150.193,150.2435,2017-12-18T01:00:02Z
0,"eur/usd",1.174975,1.175355,1.174905,1.175355,2017-12-18T01:15:02Z
1,"usd/jpy",112.744,112.746,112.696,112.6975,2017-12-18T01:15:02Z
2,"gbp/usd",1.332585,1.33291,1.332445,1.332675,2017-12-18T01:15:02Z
3,"eur/gbp",0.8817199999999999,0.881965,0.8817199999999999,0.881965,2017-12-18T01:15:02Z
4,"usd/chf",0.990995,0.990995,0.99072,0.99072,2017-12-18T01:15:02Z
5,"eur/jpy",132.469,132.4875,132.446,132.465,2017-12-18T01:15:02Z
6,"eur/chf",1.16437,1.164565,1.16416,1.16444,2017-12-18T01:15:02Z
7,"usd/cad",1.28713,1.287295,1.286995,1.28703,2017-12-18T01:15:02Z
8,"aud/usd",0.76437,0.76472,0.76437,0.76462,2017-12-18T01:15:02Z
9,"gbp/jpy",150.241,150.241,150.182,150.1905,2017-12-18T01:15:02Z
0,"eur/usd",1.175355,1.1755,1.17534,1.175365,2017-12-18T01:30:02Z
1,"usd/jpy",112.6975,112.698,112.667,112.691,2017-12-18T01:30:02Z
2,"gbp/usd",1.332675,1.33302,1.332675,1.33285,2017-12-18T01:30:02Z
3,"eur/gbp",0.881965,0.88205,0.881745,0.881845,2017-12-18T01:30:02Z
4,"usd/chf",0.99072,0.990915,0.99064,0.99091,2017-12-18T01:30:02Z
5,"eur/jpy",132.465,132.4695,132.427,132.454,2017-12-18T01:30:02Z
6,"eur/chf",1.16444,1.164695,1.16444,1.164685,2017-12-18T01:30:02Z
7,"usd/cad",1.28703,1.28707,1.286965,1.287015,2017-12-18T01:30:02Z
8,"aud/usd",0.76462,0.76471,0.76458,0.76466,2017-12-18T01:30:02Z
9,"gbp/jpy",150.1905,150.204,150.164,150.2005,2017-12-18T01:30:02Z
0,"eur/usd",1.175365,1.17538,1.175155,1.175235,2017-12-18T01:45:02Z
1,"usd/jpy",112.691,112.693,112.6755,112.6755,2017-12-18T01:45:02Z
2,"gbp/usd",1.33285,1.33285,1.33251,1.33267,2017-12-18T01:45:02Z
3,"eur/gbp",0.881845,0.88196,0.88184,0.88186,2017-12-18T01:45:02Z
4,"usd/chf",0.99091,0.991,0.9909,0.9909,2017-12-18T01:45:02Z
5,"eur/jpy",132.454,132.454,132.4165,132.4165,2017-12-18T01:45:02Z
6,"eur/chf",1.164685,1.16469,1.164525,1.164535,2017-12-18T01:45:02Z
7,"usd/cad",1.287015,1.28735,1.286975,1.287295,2017-12-18T01:45:02Z
8,"aud/usd",0.76466,0.7647350000000001,0.7645149999999999,0.76471,2017-12-18T01:45:02Z
9,"gbp/jpy",150.2005,150.2005,150.1465,150.158,2017-12-18T01:45:02Z
0,"eur/usd",1.175235,1.175635,1.175235,1.1756,2017-12-18T02:00:02Z
1,"usd/jpy",112.6755,112.679,112.636,112.64,2017-12-18T02:00:02Z
2,"gbp/usd",1.33267,1.333395,1.33267,1.333135,2017-12-18T02:00:02Z
3,"eur/gbp",0.88186,0.881895,0.88167,0.88184,2017-12-18T02:00:02Z
4,"usd/chf",0.9909,0.9909,0.9906700000000001,0.9906700000000001,2017-12-18T02:00:02Z
5,"eur/jpy",132.4165,132.4345,132.4095,132.4195,2017-12-18T02:00:02Z
6,"eur/chf",1.164535,1.16469,1.16445,1.16465,2017-12-18T02:00:02Z
7,"usd/cad",1.287295,1.287295,1.286405,1.28644,2017-12-18T02:00:02Z
8,"aud/usd",0.76471,0.76515,0.76471,0.76509,2017-12-18T02:00:02Z
9,"gbp/jpy",150.158,150.1935,150.145,150.166,2017-12-18T02:00:02Z
0,"eur/usd",1.17567,1.176005,1.17567,1.17595,2017-12-18T02:15:02Z
1,"usd/jpy",112.65,112.65,112.613,112.619,2017-12-18T02:15:02Z
2,"gbp/usd",1.333085,1.3334,1.333085,1.33324,2017-12-18T02:15:02Z
3,"eur/gbp",0.881905,0.88208,0.8818550000000001,0.88203,2017-12-18T02:15:02Z
4,"usd/chf",0.99066,0.99066,0.9904500000000001,0.9905,2017-12-18T02:15:02Z
5,"eur/jpy",132.441,132.457,132.421,132.4355,2017-12-18T02:15:02Z
6,"eur/chf",1.164685,1.164775,1.164675,1.16476,2017-12-18T02:15:02Z
7,"usd/cad",1.286455,1.28652,1.28627,1.28632,2017-12-18T02:15:02Z
8,"aud/usd",0.76515,0.765185,0.76493,0.765025,2017-12-18T02:15:02Z
9,"gbp/jpy",150.173,150.2,150.133,150.149,2017-12-18T02:15:02Z
0,"eur/usd",1.17595,1.176065,1.175745,1.175805,2017-12-18T02:30:01Z
1,"usd/jpy",112.619,112.665,112.619,112.6535,2017-12-18T02:30:01Z
2,"gbp/usd",1.33324,1.333415,1.33313,1.333265,2017-12-18T02:30:01Z
3,"eur/gbp",0.88203,0.88206,0.88188,0.88189,2017-12-18T02:30:01Z
4,"usd/chf",0.9905,0.99061,0.990375,0.99061,2017-12-18T02:30:01Z
5,"eur/jpy",132.4355,132.4775,132.4325,132.46,2017-12-18T02:30:01Z
6,"eur/chf",1.16476,1.16477,1.16461,1.16474,2017-12-18T02:30:01Z
7,"usd/cad",1.28632,1.28645,1.28627,1.286285,2017-12-18T02:30:01Z
8,"aud/usd",0.765025,0.76529,0.76498,0.76529,2017-12-18T02:30:01Z
9,"gbp/jpy",150.149,150.221,150.149,150.199,2017-12-18T02:30:01Z
0,"eur/usd",1.1758,1.176215,1.17577,1.17606,2017-12-18T02:45:02Z
1,"usd/jpy",112.6595,112.6795,112.6015,112.621,2017-12-18T02:45:02Z
2,"gbp/usd",1.333305,1.333545,1.333305,1.333435,2017-12-18T02:45:02Z
3,"eur/gbp",0.88187,0.88206,0.881745,0.8819900000000001,2017-12-18T02:45:02Z
4,"usd/chf",0.9906199999999999,0.9906700000000001,0.9903,0.9904849999999999,2017-12-18T02:45:02Z
5,"eur/jpy",132.466,132.4895,132.4335,132.4525,2017-12-18T02:45:02Z
6,"eur/chf",1.164765,1.16487,1.1647,1.16487,2017-12-18T02:45:02Z
7,"usd/cad",1.286295,1.28644,1.286115,1.28627,2017-12-18T02:45:02Z
8,"aud/usd",0.7653,0.7655149999999999,0.7653,0.76549,2017-12-18T02:45:02Z
9,"gbp/jpy",150.2115,150.2525,150.152,150.175,2017-12-18T02:45:02Z
0,"eur/usd",1.17606,1.17606,1.17569,1.175705,2017-12-18T03:00:02Z
1,"usd/jpy",112.621,112.655,112.612,112.6535,2017-12-18T03:00:02Z
2,"gbp/usd",1.333435,1.333565,1.333335,1.333335,2017-12-18T03:00:02Z
3,"eur/gbp",0.8819900000000001,0.8819900000000001,0.8817199999999999,0.8817700000000001,2017-12-18T03:00:02Z
4,"usd/chf",0.9904849999999999,0.99078,0.9904849999999999,0.99078,2017-12-18T03:00:02Z
5,"eur/jpy",132.4525,132.4615,132.4345,132.448,2017-12-18T03:00:02Z
6,"eur/chf",1.16487,1.16494,1.164805,1.164885,2017-12-18T03:00:02Z
7,"usd/cad",1.28627,1.28639,1.285985,1.286385,2017-12-18T03:00:02Z
8,"aud/usd",0.76549,0.765505,0.7653450000000001,0.7653450000000001,2017-12-18T03:00:02Z
9,"gbp/jpy",150.175,150.219,150.1655,150.2065,2017-12-18T03:00:02Z
0,"eur/usd",1.175705,1.1764,1.175705,1.175925,2017-12-18T03:15:02Z
1,"usd/jpy",112.6535,112.666,112.627,112.666,2017-12-18T03:15:02Z
2,"gbp/usd",1.333335,1.3336,1.33321,1.33331,2017-12-18T03:15:02Z
3,"eur/gbp",0.8817700000000001,0.88218,0.8817700000000001,0.88197,2017-12-18T03:15:02Z
4,"usd/chf",0.99078,0.99078,0.990305,0.99052,2017-12-18T03:15:02Z
5,"eur/jpy",132.448,132.5055,132.448,132.4855,2017-12-18T03:15:02Z
6,"eur/chf",1.164885,1.165145,1.16476,1.16476,2017-12-18T03:15:02Z
7,"usd/cad",1.286385,1.286385,1.285735,1.28591,2017-12-18T03:15:02Z
8,"aud/usd",0.7653450000000001,0.766,0.7653450000000001,0.76581,2017-12-18T03:15:02Z
9,"gbp/jpy",150.2065,150.217,150.17,150.217,2017-12-18T03:15:02Z
0,"eur/usd",1.175925,1.17599,1.17567,1.17587,2017-12-18T03:30:02Z
1,"usd/jpy",112.661,112.676,112.6485,112.661,2017-12-18T03:30:02Z
2,"gbp/usd",1.3333,1.33336,1.33311,1.333335,2017-12-18T03:30:02Z
3,"eur/gbp",0.88198,0.882035,0.88184,0.8819,2017-12-18T03:30:02Z
4,"usd/chf",0.990495,0.990715,0.990475,0.99055,2017-12-18T03:30:02Z
5,"eur/jpy",132.4805,132.4825,132.4655,132.476,2017-12-18T03:30:02Z
6,"eur/chf",1.16475,1.164905,1.164705,1.16475,2017-12-18T03:30:02Z
7,"usd/cad",1.285895,1.28596,1.285825,1.285915,2017-12-18T03:30:02Z
8,"aud/usd",0.76578,0.765855,0.76567,0.7658199999999999,2017-12-18T03:30:02Z
9,"gbp/jpy",150.2105,150.226,150.2,150.2165,2017-12-18T03:30:02Z
0,"eur/usd",1.17587,1.17634,1.17587,1.17615,2017-12-18T03:45:02Z
1,"usd/jpy",112.661,112.687,112.6545,112.687,2017-12-18T03:45:02Z
2,"gbp/usd",1.333335,1.333545,1.333205,1.33346,2017-12-18T03:45:02Z
3,"eur/gbp",0.8819,0.88214,0.8819,0.88203,2017-12-18T03:45:02Z
4,"usd/chf",0.99055,0.99055,0.990265,0.99041,2017-12-18T03:45:02Z
5,"eur/jpy",132.476,132.5465,132.476,132.536,2017-12-18T03:45:02Z
6,"eur/chf",1.16475,1.16493,1.16475,1.164835,2017-12-18T03:45:02Z
7,"usd/cad",1.285915,1.28593,1.28554,1.28566,2017-12-18T03:45:02Z
8,"aud/usd",0.7658199999999999,0.76597,0.76578,0.76588,2017-12-18T03:45:02Z
9,"gbp/jpy",150.2165,150.265,150.2,150.2635,2017-12-18T03:45:02Z
0,"eur/usd",1.17615,1.17652,1.17615,1.17635,2017-12-18T04:00:02Z
1,"usd/jpy",112.687,112.687,112.674,112.687,2017-12-18T04:00:02Z
2,"gbp/usd",1.33346,1.33385,1.33344,1.333605,2017-12-18T04:00:02Z
3,"eur/gbp",0.88203,0.88215,0.881955,0.88208,2017-12-18T04:00:02Z
4,"usd/chf",0.99041,0.99041,0.9902300000000001,0.990265,2017-12-18T04:00:02Z
5,"eur/jpy",132.536,132.569,132.531,132.5595,2017-12-18T04:00:02Z
6,"eur/chf",1.164835,1.16499,1.164825,1.16489,2017-12-18T04:00:02Z
7,"usd/cad",1.28566,1.28566,1.28517,1.285255,2017-12-18T04:00:02Z
8,"aud/usd",0.76588,0.76595,0.76583,0.765865,2017-12-18T04:00:02Z
9,"gbp/jpy",150.2635,150.295,150.2535,150.2815,2017-12-18T04:00:02Z
